,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43,val44,lab44,val45,lab45,val46,lab46,val47,lab47,val48,lab48,val49,lab49,val50,lab50,val51,lab51,val52,lab52,val53,lab53,val54,lab54,val55,lab55,val56,lab56,val57,lab57,val58,lab58,val59,lab59,val60,lab60,val61,lab61,val62,lab62,val63,lab63,val64,lab64,val65,lab65,val66,lab66,val67,lab67,val68,lab68,val69,lab69,val70,lab70,val71,lab71,val72,lab72,val73,lab73,val74,lab74,val75,lab75,val76,lab76,val77,lab77,val78,lab78,val79,lab79,val80,lab80,val81,lab81,val82,lab82,val83,lab83,val84,lab84,val85,lab85,val86,lab86,val87,lab87,val88,lab88,val89,lab89,val90,lab90,val91,lab91,val92,lab92,val93,lab93,val94,lab94,val95,lab95,val96,lab96,val97,lab97,val98,lab98,val99,lab99,val100,lab100,val101,lab101,val102,lab102,val103,lab103,val104,lab104,val105,lab105,val106,lab106,val107,lab107,val108,lab108,val109,lab109,val110,lab110,val111,lab111,val112,lab112,val113,lab113,val114,lab114,val115,lab115,val116,lab116,val117,lab117,val118,lab118,val119,lab119,val120,lab120,val121,lab121,val122,lab122,val123,lab123,val124,lab124,val125,lab125,val126,lab126
659,4575,m3i16,Were you required to do anything in return for welfare benefits?,"I16.          Were you required to do anything, such as work, go to school, look for a job, or name the father of your child in return for your welfare benefits?","I16.          Were you required to do anything, such as work, go to school, look for a job, or name the father of your child in return for your welfare benefits?",1,YES,2  -->  GO TO I19,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,4576,m3i16a_1,Required to: look for a job?,I16A.       What were you required to do?,I16A_1             LOOK FOR A JOB,1,I16A_1             LOOK FOR A JOB,2,I16A_2             WORK IN A PAID JOB,3,I16A_3             WORK IN AN UNPAID JOB,4,(INCLUDES JOB READINESS),5,I16A_5             NAME FATHER OF CHILD,6,I16A_6             OTHER (NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,4577,m3i16a_2,Required to: work in a paid job?,I16A.       What were you required to do?,I16A_2             WORK IN A PAID JOB,1,I16A_1             LOOK FOR A JOB,2,I16A_2             WORK IN A PAID JOB,3,I16A_3             WORK IN AN UNPAID JOB,4,(INCLUDES JOB READINESS),5,I16A_5             NAME FATHER OF CHILD,6,I16A_6             OTHER (NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,4578,m3i16a_3,Required to: work in an unpaid job?,I16A.       What were you required to do?,I16A_3             WORK IN AN UNPAID JOB,1,I16A_1             LOOK FOR A JOB,2,I16A_2             WORK IN A PAID JOB,3,I16A_3             WORK IN AN UNPAID JOB,4,(INCLUDES JOB READINESS),5,I16A_5             NAME FATHER OF CHILD,6,I16A_6             OTHER (NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,4579,m3i16a_4,Required to: attend school/training?,I16A.       What were you required to do?,(INCLUDES JOB READINESS),1,I16A_1             LOOK FOR A JOB,2,I16A_2             WORK IN A PAID JOB,3,I16A_3             WORK IN AN UNPAID JOB,4,(INCLUDES JOB READINESS),5,I16A_5             NAME FATHER OF CHILD,6,I16A_6             OTHER (NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,4580,m3i16a_5,Required to: name father of child?,I16A.       What were you required to do?,I16A_5             NAME FATHER OF CHILD,1,I16A_1             LOOK FOR A JOB,2,I16A_2             WORK IN A PAID JOB,3,I16A_3             WORK IN AN UNPAID JOB,4,(INCLUDES JOB READINESS),5,I16A_5             NAME FATHER OF CHILD,6,I16A_6             OTHER (NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,4581,m3i16a_6,Required to: other?,I16A.       What were you required to do?,I16A_6             OTHER (NOT SPECIFIED),1,I16A_1             LOOK FOR A JOB,2,I16A_2             WORK IN A PAID JOB,3,I16A_3             WORK IN AN UNPAID JOB,4,(INCLUDES JOB READINESS),5,I16A_5             NAME FATHER OF CHILD,6,I16A_6             OTHER (NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,4582,m3i17,Were benefits reduced in past year because of not fulfilling requirements?,I17.          Were your welfare benefits reduced or cut at any time in the past 12 months because you did not fulfill these requirements?,I17.          Were your welfare benefits reduced or cut at any time in the past 12 months because you did not fulfill these requirements?,1,YES,2,NO,1,YES,2  -->  GO TO I19,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,4583,m3i18,"In past year, did you think you were eligible for welfare at any time?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,4584,m3i18a,Did you apply for welfare in past year?,,I18A.       Did you apply for welfare in the past 12 months?,1,"YES, APPLIED",2  -->  GO TO I19,NOT FINISH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,4585,m3i18b,What happened with the application?,,"I18B.       What happened with the application?  Was it turned down, did you get the benefits, or are you still waiting to hear?",1,TURNED DOWN,2,RECEIVED BENEFITS,3,STILL WAITING TO HEAR,-2,DON’T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,4586,m3i19,Has respondent received food stamps in past year?,I19.          HAS RESPONDENT RECEIVED FOOD STAMPS IN THE PAST 12 MONTHS?,I19.          HAS RESPONDENT RECEIVED FOOD STAMPS IN THE PAST 12 MONTHS?,1  -->  GO TO I21,YES,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,4587,m3i20,"In past year, did you think you were eligible for food stamps?",I20.          Was there ever a time in the past 12 months that you thought you might be eligible for food stamps?,I20.          Was there ever a time in the past 12 months that you thought you might be eligible for food stamps?,1,YES,2  -->  GO TO I21,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,4588,m3i20a,Did you apply for food stamps in the past year?,I20.          Was there ever a time in the past 12 months that you thought you might be eligible for food stamps?,I20A.       Did you apply for food stamps in the past 12 months?,1,"YES, APPLIED",2  -->  GO TO I21,NOT FINISH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,4589,m3i20b,What happened with the application?,I20.          Was there ever a time in the past 12 months that you thought you might be eligible for food stamps?,"I20B.       What happened with the application?  Was it turned down, did you get the food stamps, or are you still waiting to hear?",1,TURNED DOWN,2,RECEIVED BENEFITS,3,STILL WAITING TO HEAR,-2,DON’T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,4590,m3i21,Did you fill out a federal tax return for 1999 or 2000?,I21.          Did you fill out a federal tax return for 2000 or 2001?,I21.          Did you fill out a federal tax return for 2000 or 2001?,1,GUP         YES,2  -->  GO TO I23,NO,3  -->  GO TO I23,"NOT YET, BUT WILL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,4591,m3i22,Did you fill out a special form for the Earned Income Credit (EIC)?,"I22.          As part of filling out your federal tax return the last time, did you fill out a special form to claim the Earned Income Credit, called Schedule EIC?","I22.          As part of filling out your federal tax return the last time, did you fill out a special form to claim the Earned Income Credit, called Schedule EIC?",1,YES,2,NO,-2,DON’T KNOW,,"In the   past 12 months, did you receive free food or meals?",,"(In the   past 12 months,) Did you not pay the full amount of rent or mortgage payments?",,"(In the   past 12 months,) Were you evicted from your home or apartment for not paying   the rent or mortgage?",,"(In the   past 12 months,) Did you not pay the full amount of a gas, oil, or   electricity bill?",,"(In the   past 12 months,) Did you borrow money from friends or family to help pay   bills?",?,"(In the   past 12 months,) Did you move in with other people even for a little while   because of financial problems",,"(In the   past 12 months,) Did you stay at a shelter, in an abandoned building, an   automobile or any other place not meant for regular housing even for one   night?",,"(In the   past 12 months,) Was there anyone in your household who needed to see a   doctor or go to the hospital but couldn’t go because of the cost?",,"(In the past 12   months,) Have you cut back on buying clothes for yourself? (18 CITIES ONLY)",,"(In the past 12   months,) Have you worked overtime or taken a second job? (18 CITIES ONLY)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,4592,m3i23a,"In past year, did you receive free food or meals?","I23.          We are also interested in some of the problems that families face making ends meet. In the past 12 months, did you do any of the following because there wasn’t enough money?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,4593,m3i23b,"In past year, did you not pay full rent or mortgage?","I23.          We are also interested in some of the problems that families face making ends meet. In the past 12 months, did you do any of the following because there wasn’t enough money?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,4594,m3i23c,"In past year, were you evicted from home?","I23.          We are also interested in some of the problems that families face making ends meet. In the past 12 months, did you do any of the following because there wasn’t enough money?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,4595,m3i23d,"In past year,did you not pay full gas/oil/electricity bill?","I23.          We are also interested in some of the problems that families face making ends meet. In the past 12 months, did you do any of the following because there wasn’t enough money?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,4596,m3i23e,"In past year, did you borrow money from friends/family?","I23.          We are also interested in some of the problems that families face making ends meet. In the past 12 months, did you do any of the following because there wasn’t enough money?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,4597,m3i23f,"In past year, did you move in with other people because of fin. problems?","I23.          We are also interested in some of the problems that families face making ends meet. In the past 12 months, did you do any of the following because there wasn’t enough money?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,4598,m3i23g,"In past year, did you stay in shelter/car/abandoned building?","I23.          We are also interested in some of the problems that families face making ends meet. In the past 12 months, did you do any of the following because there wasn’t enough money?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,4599,m3i23h,"In past year, did someone not see doctor/hospital?","I23.          We are also interested in some of the problems that families face making ends meet. In the past 12 months, did you do any of the following because there wasn’t enough money?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,4600,m3i23i,"In past year, did you cut back on buying yourself clothes?","I23.          We are also interested in some of the problems that families face making ends meet. In the past 12 months, did you do any of the following because there wasn’t enough money?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,4601,m3i23j,"In past year, did you work overtime or take second job?","I23.          We are also interested in some of the problems that families face making ends meet. In the past 12 months, did you do any of the following because there wasn’t enough money?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,4602,m3i24,Have you ever been stopped by police (non-traffic offense)?,I24.          My next questions are about some experiences you may have had in your life.,I24.          My next questions are about some experiences you may have had in your life.,1,YES,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,4603,m3i25,Have you been booked or charged with breaking the law?,"I25.          Not counting minor traffic offenses, have you ever been booked or charged with breaking a law, either by the police or by someone connected with the courts?  Please include juvenile offenses.","I25.          Not counting minor traffic offenses, have you ever been booked or charged with breaking a law, either by the police or by someone connected with the courts?  Please include juvenile offenses.",1,YES,2  -->  GO TO SECTION J,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,4604,m3i26,Do you have any charges pending against you?,I26.          Do you have any charges pending against you?,I26.          Do you have any charges pending against you?,1,YES,2  -->  GO TO I27,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,4605,m3i26a,How many charges do you have pending?,I26.          Do you have any charges pending against you?,I26A.       How many charges do you have pending?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,4606,m3i26b_1,Charges pending: assault?,I26B.       What charges do you have pending?,,,"AGGRAVATED   ASSAULT/RAPE/MURDER (An attack on a person with a   weapon or hands, e",,"ROBBERY/THEFT/LARCENY (Taking something from someone with or without using a   weapon; forgery, fraud, embezzlement, bad checks; shoplifting",,"POSSESSION, USE, OR SALE OF MARIJUANA, COCAINE, OR OTHER ILLICIT DRUGS",,"MAJOR TRAFFIC OFFENSE (Driving under the influence of alcohol or other   drug [DWI], reckless driving, driving without a license)",,NON-PAYMENT OF CHILD SUPPORT,,PAROLE OR PROBATION VIOLATION,,SIMPLE   ASSAULT (18 CITIES ONLY),,OTHER (NOT   SPECIFIED),,DON'T KNOW,,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,4607,m3i26b_2,Charges pending: robbery or theft?,I26B.       What charges do you have pending?,,,"AGGRAVATED   ASSAULT/RAPE/MURDER (An attack on a person with a   weapon or hands, e",,"ROBBERY/THEFT/LARCENY (Taking something from someone with or without using a   weapon; forgery, fraud, embezzlement, bad checks; shoplifting",,"POSSESSION, USE, OR SALE OF MARIJUANA, COCAINE, OR OTHER ILLICIT DRUGS",,"MAJOR TRAFFIC OFFENSE (Driving under the influence of alcohol or other   drug [DWI], reckless driving, driving without a license)",,NON-PAYMENT OF CHILD SUPPORT,,PAROLE OR PROBATION VIOLATION,,SIMPLE   ASSAULT (18 CITIES ONLY),,OTHER (NOT   SPECIFIED),,DON'T KNOW,,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
